job_name,city,education,work_exp,company,salary_avg,data_source
机器人测试工程师/软件/硬件/嵌入式测试,上海,本科,2-10年,上海微创软件,12500,前程无忧
项目经理助理,上海,本科,2年及以上,上海杰隆电梯装潢,9000,前程无忧
工控C#上位机软件开发,无锡,本科,3年及以上,无锡先导智能装备,18000,前程无忧
结构设计工程师,上海,本科,无需经验,无锡派克新材料科技,8000,前程无忧
技术支持机械工程师,上海,本科,2年及以上,波龙诺孚特技术（上海）,16000,前程无忧
司机、行政总务,上海,大专,5年及以上,上海统园保健科技,6750,前程无忧
机器视觉算法工程师,上海,硕士,2年及以上,上海术之道医疗器械,32500,前程无忧
计算光学算法工程师,上海,本科,3年及以上,上海乂义实业,20000,前程无忧
资深前端工程师（智慧城市与无人机方向） 忆伯科技,上海,本科,5年及以上,上海市宝山区人才工作局,16500,前程无忧
IT技术支持工程师实习生（可转正）,上海,大专,无需经验,上海建梯企业咨询服务,120,前程无忧
宇瞻计算机硬件销售经理,上海,高中,1年,上海亚业科技,12000,前程无忧
机器人调试,上海,本科,2年及以上,顶柱数字技术（上海）,12500,前程无忧
系统管理员,上海,大专,1年及以上,上海扬盛印务,12500,前程无忧
服务器运维工程师,上海,大专,1-3年,上海捷卓信息科技,9000,前程无忧
IT项目经理助理,上海,本科,1年及以上,沛华运通国际物流（中国）,10500,前程无忧
图形化编程软件开发 / 教育机器人软件开发,上海,本科,无需经验,上海彼林电子科技,15000,前程无忧
系统维护专员,上海,大专,1年及以上,上海希凯国际货运代理,7500,前程无忧
研发助理工程师,上海,本科,1-3年,开勒环境科技（上海）,8500,前程无忧
工业机器人应用技术专任教师,上海,硕士,1年,上海民远职业技术学院,7500,前程无忧
云计算大客户销售,上海,本科,3年及以上,深圳市伊登软件,25000,前程无忧
机器人工程师（上海/武汉）,上海,大专,3年及以上,上海森松制药设备工程,22500,前程无忧
算法工程师（计算化学/AI/有机合成/高分子）,上海,硕士,1年及以上,徐州博康信息化学品上海总部,12500,前程无忧
设备维护工程师,上海,大专,1年及以上,上海仁廉信息科技,10500,前程无忧
机械工程师(上海)(J11252),上海,本科,2年及以上,善诚科技发展（上海）,10500,前程无忧
IT专员,上海,本科,3年及以上,上海恒康保险代理,8500,前程无忧
机器视觉工程师,上海,硕士,2年及以上,晓奥（上海）工程技术,30000,前程无忧
初级软件工程师,上海,本科,无需经验,石家庄迈众人力资源服务,12500,前程无忧
IT软件实施专员,上海,本科,1年及以上,上海道乎电子商务,7000,前程无忧
软件工程师,上海,本科,1-2年,上海东旦软件开发,100000,前程无忧
大厂ai数据标注 双休不加班,上海,本科,1-3年,智同道合（黑龙江）信息技术,9000,前程无忧
量测设备工程师,上海,本科,2年及以上,上海新昇半导体科技,12000,前程无忧
项目实施与运维工程师,上海,本科,1-3年,薪得付信息技术（上海）,8000,前程无忧
视觉算法工程师（经常出差）,上海,本科,3年及以上,上海途深智越科技,17500,前程无忧
振动分析师,上海,本科,2年及以上,上海应谱科技,15000,前程无忧
实施工程师,上海,本科,1年,上海金仕达软件科技,11000,前程无忧
智能制造算法项目助理（需求与数据方向）,上海,本科,1-3年,上海佳依佳信息科技,13000,前程无忧
工业机器人测试工程师,上海,本科,3年及以上,欧立腾（北京）技术咨询有限公司上海,12500,前程无忧
计算语言学实习生（ASR方向）-Data语音,上海,本科,无需经验,字节跳动,6000,前程无忧
视觉方案工程师,上海,本科,3年及以上,上海轩田智能科技,17500,前程无忧
系统维护工程师,上海,大专,1-3年,苏州鸿安机械,8000,前程无忧
中学理科（数学物理化学计算机生物）教师（BC课程）,上海,本科,无需经验,上海闵行区协和双语教科学校,11750,前程无忧
运维人员,上海,中技/中专,1年及以上,湖北泰勒斯电力工程,8000,前程无忧
机器人控制器虚拟化与仿真工程师,上海,本科,3-5年,上海蔚建科技,17500,前程无忧
电气维修工程师,上海,本科,3年及以上,联合利华（中国）,13500,前程无忧
初级IT咨询顾问/IT服务管理,上海,本科,1-3年,上海速擎软件,9500,前程无忧
产品专家（电子机器狗）,上海,大专,2-3年,薪得付信息技术（上海）,8500,前程无忧
机器人导航算法工程师,上海,硕士,2年及以上,上海蔚建科技,40000,前程无忧
机电工程师,上海,大专,无需经验,上海目柏机电,9000,前程无忧
机器人行业-SLAM算法工程师,上海,本科,3年及以上,宁波星际动力科技,40000,前程无忧
人工智能测评工程师,上海,本科,无需经验,上海计算机软件技术开发中心,14000,前程无忧
技术支持工程师,上海,大专,无需经验,上海各茏科技,9000,前程无忧
嵌入式硬件工程师,上海,本科,3年及以上,上海形状记忆合金材料,22500,前程无忧
应用工程师（人形机器人）,上海,硕士,5年及以上,科德宝企业管理（上海）,37500,前程无忧
高级文档工程师,上海,本科,1年及以上,上海艾策通讯科技,13000,前程无忧
QT上位机工程师,上海,本科,1-3年,上海盛耐科技,11000,前程无忧
电教员,上海,大专,无需经验,上海真方物业管理,8000,前程无忧
嵌入式硬件开发,上海,本科,无需经验,上海目柏机电,10000,前程无忧
技术支持工程师,上海,本科,无需经验,上海时空奇点智能技术,11500,前程无忧
销售专员--新疆验布机销售,上海,大专,1年及以上,上海艾豚科技,13000,前程无忧
项目管理工程师,上海,本科,3-5年,眸芯科技（上海）,20000,前程无忧
技术担当,上海,本科,2年及以上,上海谷英人力资源服务,10500,前程无忧
机器人算法工程师(A41784),上海,本科,3年及以上,上海穹彻智能科技,37500,前程无忧
技术支持/维护工程师,上海,大专,1年及以上,上海芯辉电子,7500,前程无忧
半导体设备/光电系统装备工程师,上海,大专,2年及以上,上海芯颐和科技,14500,前程无忧
机器人应用工程师（案例开发与知识管理）,上海,本科,2年及以上,节卡机器人,12500,前程无忧
AI Trainer,上海,本科,3年及以上,上海途程旅游咨询,15000,前程无忧
硬件工程师,上海,本科,1年,上海赋缘汇实业,7750,前程无忧
机电工程师助理,上海,大专,1年及以上,上海玄运科技,9500,前程无忧
Linux资深软件工程师（边缘AI/计算机视觉方向）,上海,本科,8年及以上,上海锐昕普电子科技,40000,前程无忧
新能源电机工程师,上海,大专,无需经验,上海伟豪建设工程,22000,前程无忧
视觉算法工程师,上海,本科,3年及以上,卓郎智能机械,20500,前程无忧
图像算法工程师(J10079),上海,硕士,3-4年,上海精测半导体技术,32500,前程无忧
智能制造/精密机械装配工艺工程师,上海,大专,3年及以上,上海芯颐和科技,17500,前程无忧
物联网工程师,上海,本科,无需经验,江苏恰宜则电气设备,14000,前程无忧
嵌入式单片机软件开发工程师,上海,本科,3-5年,上海松江费加罗电子,15000,前程无忧
销售经理（电池测试机）,,大专,3年及以上,上海沙洲人力资源,17500,前程无忧
视觉应用工程师,上海,本科,3年及以上,上海晓域电子科技,14000,前程无忧
桌面运维工程师,上海,大专,1年及以上,上海桢隆智能科技,6000,前程无忧
机器视觉工程师,上海,本科,3年及以上,上海酷聚科技,18000,前程无忧
技术支持/维护工程师,上海,大专,无需经验,上海玄运科技,13000,前程无忧
等保咨询师/测评师,上海,本科,1年,上海鹏越惊虹信息技术发展,7000,前程无忧
数据分析师,上海,本科,1年及以上,上海恒动泰久机械科技,15000,前程无忧
销售经理（机房、数据中心产品）,上海,大专,2年,上海黎耀科技发展,8000,前程无忧
民机网络安保设计师(J10080),上海,本科,5年及以上,上海民用航空电子系统,25000,前程无忧
视觉工程师,上海,本科,3-10年,邦迪智能科技（上海）,20000,前程无忧
技术支持工程师(TLD04I12),上海,本科,1年及以上,福建顶点软件,13000,前程无忧
大客户业务代表（工控机）(J10923),上海,本科,2年及以上,北京研华兴业电子科技有限公司上海研技电子,20000,前程无忧
机械工程师,上海,大专,无需经验,北京中瓴时代科技,11000,前程无忧
机构业务系统运维岗,上海,本科,2年及以上,太平洋证券,12500,前程无忧
云手机开发（Android）,上海,,3年及以上,上海模安科技,40000,前程无忧
设备售后维修,上海,大专,1年及以上,上海贝林尔智能系统,5500,前程无忧
视觉软件开发工程师,上海,大专,1年及以上,上海银承科技,12000,前程无忧
硬件工程师  （呼吸机）,上海,大专,3-4年,聚华人力资源（江苏）,11000,前程无忧
芯片销售管理-电机,上海,大专,10年及以上,上海芯圣电子,30000,前程无忧
机器人行业-全身运控算法工程师,上海,本科,2年及以上,宁波星际动力科技,55000,前程无忧
it运维工程师,上海,本科,1年及以上,上海维宏电子科技,11500,前程无忧
机器人强化学习算法工程师,上海,本科,无需经验,上海唯析信息科技,16000,前程无忧
机器视觉工程师,上海,本科,3年及以上,讯泉智能科技（上海）,22500,前程无忧
物联网工程师,上海,大专,无需经验,南京丰航耀机电设备,10000,前程无忧
耳机贴标360一天,苏州,,无需经验,山东鹏跃企业管理,9000,前程无忧
维修工程师（半导体设备）,上海,本科,5年及以上,山东昇润能源实业,12000,前程无忧
UG-技术工程师,上海,大专,3年,上海基盈电子科技,10500,前程无忧
总公司 信息技术部 需求分析岗,上海,本科,1-5年,陆家嘴国泰人寿保险,10000,前程无忧
IT运维支持工程师,上海,大专,1年及以上,艾迪系统开发（武汉）,9000,前程无忧
AIDD 计算生物学科学家,上海,博士,5年及以上,上海复宏汉霖生物技术,55000,前程无忧
ROS小车开发 / 教育机器人应用开发,上海,本科,无需经验,上海彼林电子科技,15000,前程无忧
机房运维电气工程师,上海,大专,2年及以上,上海凯道电子科技,10000,前程无忧
智能体开发顾问,上海,本科,1年及以上,上海小加科技,10000,前程无忧
软件工程师,上海,本科,无需经验,北京深辉机械科技,12500,前程无忧
机械工程师(上海)(J10743),上海,本科,3-5年,善诚科技发展（上海）,11000,前程无忧
测试工程师,上海,本科,1-3年,温州联虹智科网络科技,8000,前程无忧
设备工程师助理,上海,大专,1年,上海朗日工程技术,8000,前程无忧
初级机器人工程师,上海,本科,无需经验,济南崆鸿智能科技,10500,前程无忧
青浦小车巡检驾驶员,上海,高中,1年及以上,九安保安服务,4100,前程无忧
视觉应用工程师,上海,本科,3-5年,上海银翼医疗实业,24000,前程无忧
信息系统工程师,上海,本科,1年及以上,上海玻璃钢研究院,12500,前程无忧
嵌入式硬件工程师,上海,本科,2年及以上,上海澳马信息技术服务,15000,前程无忧
软件调试工程师（上位机开发）,上海,大专,1年及以上,上海大界机器人科技,12500,前程无忧
运维工程师,上海,本科,无需经验,石家庄迈众人力资源服务,10500,前程无忧
实施工程师,上海,本科,无需经验,江苏星方筑缘机电设备,10000,前程无忧
电机\电缸产品推荐顾问,上海,本科,5年,衡开工业科技（上海）,22500,前程无忧
初级机械工程师,上海,大专,无需经验,四川智行致远人力资源,12000,前程无忧
单片机开发工程师,上海,大专,2年及以上,猎砷电子科技（上海）,10500,前程无忧
视觉调试工程师,上海,大专,3年及以上,上海黛丝自动化设备,10000,前程无忧
金融系统业务测试/功能测试（金融机构派驻）,上海,本科,1-3年,上海垒裕金融信息服务,12000,前程无忧
ai工程师,上海,本科,5年,上海清拓商务咨询,11000,前程无忧
销售工程师（智能系统/工控机）(J10332),上海,本科,2年及以上,北京研华兴业电子科技有限公司上海研技电子,17500,前程无忧
运维工程师,上海,大专,无需经验,上海各茏科技,8000,前程无忧
运维工程师,上海,大专,1年,上海巨一科技发展,8000,前程无忧
信息安全工程师（应届生）,上海,本科,1年,萃绩科技（上海）,11500,前程无忧
教育机构课程老师,上海,大专,2-3年,上海缪加教育科技,8500,前程无忧
风机ETO工程师(上海)(J11252),上海,本科,2年及以上,善诚科技发展（上海）,10500,前程无忧
计算机兼职老师,上海,硕士,2年及以上,上海新常青藤教育科技集团,500,前程无忧
车机安卓应用开发（java）,上海,本科,1年及以上,上海鹏汇电子科技,11500,前程无忧
地服问询/值机/文员/五险一金,上海,大专,无需经验,上海久盈辉利航空服务,6250,前程无忧
算法工程师（计算机视觉方向）,上海,硕士,5年及以上,上海爱医舟医疗科技,35000,前程无忧
视觉调试工程师,上海,大专,2年及以上,上海熙视光电科技,11500,前程无忧
高性能计算工程师-集群分布式计算,上海,本科,1-3年,进迭时空（杭州）科技,50000,前程无忧
数据分析师（CDP方向）(J25630),上海,本科,1年及以上,上海旺旺食品集团,9000,前程无忧
机器人行业-多模态交互算法工程师,上海,本科,3年及以上,宁波星际动力科技,42500,前程无忧
维修助理工程师（化工行业）,上海,高中,5年及以上,德谦（上海）化学,10000,前程无忧
集成软件测试工程师(J10150),上海,本科,1年及以上,上海精测半导体技术,12000,前程无忧
机器视觉工程师,上海,本科,3年及以上,上海挚达科技发展,20000,前程无忧
CNC/数控操机,上海,,1-2年,上海工工科技,10000,前程无忧
Sr. Sourcing Engineer(Cable/Connector),上海,本科,5年及以上,加弘科技咨询（上海）,20000,前程无忧
运维工程师,上海,大专,无需经验,上海稳珹劳务派遣,7000,前程无忧
AI游戏数据采集专员（国脉）,上海,本科,1年及以上,上海安迪人力资源服务,12500,前程无忧
机器视觉工程师,上海,本科,无需经验,济南崆鸿智能科技,11500,前程无忧
CAD工程师（Catia方向）(J10215),上海,大专,1年,上海恩井汽车科技,15000,前程无忧
项目管理（航空发动机）,上海,本科,3年及以上,上海瀚昕企业管理咨询,20000,前程无忧
机构运营实习生-抖音,上海,本科,无需经验,字节跳动,3000,前程无忧
算法工程师（相机标定/轨迹规划）,上海,本科,2年及以上,上海库灵科技,30000,前程无忧
上海无人机质检月9300+社保,上海,,无需经验,顺励通信息科技（山东）,9500,前程无忧
工程管理,上海,大专,2年,上海伟豪建设工程,22500,前程无忧
单片机软件工程师,上海,本科,3年及以上,上海京野机器人,17500,前程无忧
DIP设备工程师（偏波峰焊与AOI方向）,上海,大专,5年及以上,芯发威达电子（上海）,11500,前程无忧
视觉系统工程师,上海,本科,5年及以上,智昌科技集团,26000,前程无忧
视觉工程师,上海,硕士,2年及以上,中曼石油天然气集团,22500,前程无忧
上位机软件开发工程师,上海,本科,5年及以上,德斯拜思机电控制技术（上海）,30000,前程无忧
机台自动化工程师(J13040),上海,本科,5年及以上,中芯国际集成电路制造（上海）,22000,前程无忧
桌面运维支持助理,上海,大专,无需经验,播图（上海）电子商务,6250,前程无忧
系统运维工程师,上海,本科,1年及以上,上海速强信息技术,6500,前程无忧
等离子工艺工程师,上海,本科,3-5年,上海悦威电子设备,21500,前程无忧
EPS服务器测试工程师,上海,本科,无需经验,恩斯迈电子（深圳）,8000,前程无忧
软件开发工程师(J11419),上海,本科,1年及以上,华硕电脑（上海）有限公司上海,11500,前程无忧
移动系统工程师、物联网与人工智能,上海,本科,1年及以上,上海尚得服装,11500,前程无忧
嵌入式硬件工程师,上海,本科,3-4年,上工申贝（集团）,10500,前程无忧
数据库管理员,上海,大专,无需经验,播图（上海）电子商务,6000,前程无忧
机器人软件工程师 (Robotics Software Engineer),上海,本科,3年及以上,上海霞满云间公益发展中心,30000,前程无忧
Product Engineer （嵌入式软件方向）,上海,本科,5-7年,上海开利运输冷气设备,22500,前程无忧
资深项目管理工程师 Sr. PM Engineer,上海,本科,1年及以上,欧陆检测认证（上海）,12500,前程无忧
视觉应用工程师G00168,上海,本科,3年及以上,奥芯明半导体设备技术（上海）,18500,前程无忧
嵌入式/单片机驱动工程师（通讯行业）,上海,本科,无需经验,上海复旦通讯,22500,前程无忧
研发技术部长,上海,本科,无需经验,上海坤友电气,8500,前程无忧
机械设计,上海,本科,2年,上海通用风机,12000,前程无忧
机房建设解决方案经理,上海,本科,3年及以上,临港算力（上海）科技,32500,前程无忧
机器人行业-学习平台与数据工程师,上海,本科,3年及以上,宁波星际动力科技,35000,前程无忧
包装机械质量工程师,上海,本科,3年及以上,上海寺冈电子,12500,前程无忧
冷链风机销售人员（全国招）,上海,大专,无需经验,澎克机电设备（上海）,12500,前程无忧
高级视觉工程师,上海,本科,3年及以上,上海锴士智能科技,20000,前程无忧
项目经理,上海,大专,3-4年,上海宝业机电科技,12500,前程无忧
初高中计算机教师 Computer Science Teacher,上海,硕士,8年,上海康德双语实验学校,17500,前程无忧
资深机械制图员,上海,大专,8-9年,寰尚空间设计装饰（上海）,14500,前程无忧
机器人软件工程师(上海),上海,本科,3年及以上,常州三泰科技,24000,前程无忧
机器视觉软件工程师,上海,本科,2年及以上,上海库灵科技,23000,前程无忧
CNC/数控操机,上海,大专,1年及以上,上海砚祥科技,12000,前程无忧
设备维修技术员（偏机械）,上海,中技/中专,5年及以上,采埃孚汽车科技（上海）,11500,前程无忧
本地耳机厂360一天,上海,,无需经验,山东鹏跃企业管理,9000,前程无忧
数据库开发工程师,上海,本科,1年及以上,上海嘉扬信息系统,15000,前程无忧
数码印刷机销售工程师,上海,大专,3-4年,定泰信息系统（上海）,10000,前程无忧
嵌入式软件工程师（具身机器人系统）,上海,本科,5年及以上,上海新时达机器人,22500,前程无忧
产品测试工程师,上海,大专,1年,上海果凡科技,6500,前程无忧
机电安装项目经理（全国出差）,上海,大专,4年及以上,上海凯达安全技术工程,15000,前程无忧
软件开发工程师（机电设备智能运维方向）,上海,本科,3年及以上,上海智能制造功能平台,11500,前程无忧
机械工程师,上海,本科,3年及以上,上海渊懋信息科技,11500,前程无忧
系統工程師,上海,本科,1年,敦阳（宁波）科技,8500,前程无忧
应用工程师,上海,大专,3年及以上,渤帆紧固件贸易（上海）,18000,前程无忧
蛋白质结构计算研究员,上海,硕士,无需经验,上海近岸科技,20000,前程无忧
机构业务岗（行政助理）,上海,大专,2年及以上,上海颜惊泓企业管理,13500,前程无忧
工业机器人运维工程师,上海,本科,5年及以上,上海图灵智造机器人,12500,前程无忧
机器视觉工程师,上海,硕士,1年及以上,上海拜泰能源科技,40000,前程无忧
车间技术员,上海,大专,1年及以上,东方中安信息技术,7000,前程无忧
机器人行业- 强化学习算法工程师,上海,本科,2年及以上,宁波星际动力科技,57500,前程无忧
信息软件工程师（自动化设备）,上海,本科,1年及以上,上海圆通蛟龙投资发展（集团）,90000,前程无忧
嵌入式硬件工程师,上海,本科,5年及以上,上海潓美医疗科技,20000,前程无忧
cnc操机,上海,初中及以下,1年及以上,上海永轴智造科技,8000,前程无忧
视觉工程师,上海,本科,5年及以上,泰尔重工,23000,前程无忧
机械销售员,上海,高中,1年及以上,沪齿（上海）传动科技,15000,前程无忧
机器视觉工程师(A03692),上海,本科,3年及以上,上海非夕机器人科技,27500,前程无忧
行政运维专员,上海,本科,无需经验,众诚汽车保险,9000,前程无忧
机器视觉软件工程师,上海,大专,3年及以上,TSP,18500,前程无忧
机器人软件工程师（具身方向）,上海,本科,3年及以上,上海新时达机器人,22500,前程无忧
AI计算机销售经理,上海,大专,1年及以上,上海赞存信息科技,11500,前程无忧
机器人研发测试主管,上海,本科,3-5年,上海挚达科技发展,15000,前程无忧
非标自动化机械工程师,上海,大专,5年及以上,上海图灵智造机器人,17500,前程无忧
调试工程师,上海,大专,1-3年,芜湖金佰世测控技术,6500,前程无忧
单片机开发工程师,上海,本科,3年及以上,上海奥途智能科技,12500,前程无忧
自动化设计,上海,大专,3-4年,上海雯袖工业设计,15000,前程无忧
IT服务工程师,上海,大专,无需经验,深圳广电银通金融电子科技有限公司-华东,5000,前程无忧
Linux系统开发工程师(计算机）,上海,本科,1-3年,上海柏飞电子科技,11500,前程无忧
方案工程师,上海,本科,3-4年,工博士机器人技术,20000,前程无忧
研发工程师,上海,本科,3-4年,奥影检测科技（上海）,10500,前程无忧
视觉算法工程师-机器人,上海,硕士,3年及以上,上海清宝引擎机器人,32500,前程无忧
机器人/具身智能开发工程师,上海,本科,1年及以上,上海威蓝智能科技,11000,前程无忧
双语计算机老师,上海,本科,5年及以上,上海领科专修学院,17500,前程无忧
机器人算法工程师（上海）,上海,硕士,3年及以上,常州三泰科技,30000,前程无忧
扶梯机械设计前滩OTIS(J11074),上海,本科,5年及以上,善诚科技发展（上海）,11000,前程无忧
视觉检测设备工程师（汽车零部件方向）,上海,本科,5年及以上,萨玛赛亚森汽车系统（上海）,18500,前程无忧
数据采集,上海,大专,无需经验,天津云百讯智能科技,5500,前程无忧
cnc/数控操机,上海,初中及以下,无需经验,上海凯工阀门,7500,前程无忧
维修技术员,上海,大专,5年及以上,采埃孚汽车科技（上海）,13000,前程无忧
复印机维修工程师,上海,大专,2年及以上,上海库克打印机,9500,前程无忧
外贸业务员（边缘计算/工控硬件方向）,上海,本科,3年及以上,中科巨浪计算机技术（上海）,17500,前程无忧
初级机器人工程师,上海,本科,无需经验,湖北省瑞祥佳业电子科技,12500,前程无忧
嵌入式开发工程师(光伏新能源),上海,本科,1-5年,丰郅（上海）新能源科技,15500,前程无忧
机器人调试工程师(J10042),上海,大专,3年及以上,伟本智能机电（上海）,12500,前程无忧
机器人行业-规控算法工程师,上海,本科,3年及以上,宁波星际动力科技,40000,前程无忧
司机（上海陆家嘴）,上海,大专,5年及以上,昆山鑫宸湾科技实业,10000,前程无忧
航电系统工程师(J10670),上海,本科,5年及以上,中航民机机载系统工程中心,30000,前程无忧
上位机软件工程师,上海,本科,1年及以上,上海普锐马电子,10000,前程无忧
管理培训生,上海,硕士,无需经验,上海轩田智能科技,18000,前程无忧
高性能计算工程师-算子优化,上海,本科,1-3年,进迭时空（杭州）科技,50000,前程无忧
叉车工（金山）,上海,初中及以下,1年及以上,上海优通物流科技,8250,前程无忧
嵌入式软硬件工程师,上海,本科,3年及以上,上海思瑞在线监测技术,15000,前程无忧
视觉算法工程师,上海,硕士,2年及以上,晓奥（上海）工程技术,30000,前程无忧
设备维修工,上海,大专,5年及以上,上海信谊天平药业,8000,前程无忧
维修技术员（机加工/加工中心）,上海,大专,5年及以上,采埃孚汽车科技（上海）,13000,前程无忧
linux运维工程师,上海,本科,1年及以上,上海大汉三通通信,12000,前程无忧
机器人工程师,上海,本科,2年及以上,奥乐仓储（上海）,15000,前程无忧
机电工程师(上海)(J10793),上海,本科,1年,善诚科技发展（上海）,8500,前程无忧
机器视觉算法工程师,上海,本科,3年及以上,凯多智能科技（上海）,25000,前程无忧
客户经理（3D打印机行业）,上海,本科,3年及以上,上海伟答商务咨询,20000,前程无忧
国际高中A-Level计算机教师,上海,本科,2年,上海市民办上实剑桥外国语中学,15500,前程无忧
实验室技术人员——脑机接口与医疗机器人,上海,硕士,1年及以上,上海百翱杰生物科技,10000,前程无忧
结构工程师,上海,大专,3年及以上,华传智感（上海）技术,15000,前程无忧
PLC软件工程师（注塑机相关 Codesys）,上海,本科,3年及以上,上海锦珂塑胶科技,18000,前程无忧
高级机械工程师（纺织行业）,上海,本科,5年及以上,上海艾豚科技,25000,前程无忧
软件系统工程师（工业上位机方向）,上海,本科,3年及以上,上海博德尔环境科技集团,25000,前程无忧
小车巡检驾驶员（宝山）,上海,高中,1年及以上,九安保安服务,4100,前程无忧
过程控制上位机开发工程师,上海,本科,3年及以上,上海国钥匠造科技,20000,前程无忧
上位机软件开发（汽车行业）,上海,本科,3年及以上,巴施帝信息科技（上海）,22500,前程无忧
结构工程师,上海,本科,4年及以上,上海六联智能科技,20000,前程无忧
信息系统运维工程师,上海,硕士,无需经验,中国航空无线电电子研究所,15000,前程无忧
自动化机械设计工程师,上海,大专,3年及以上,兆旺科技（上海）,10000,前程无忧
C#上位机开发工程师,上海,本科,3年及以上,上海递缇智能系统,14000,前程无忧
网络通信诊断,上海,本科,2年及以上,慧勒科技（上海）股份有限公司武汉,11000,前程无忧
测试工程师,上海,本科,1-3年,前程品牌,10000,前程无忧
通信传输网络建维,上海,本科,3年及以上,国动网络技术,18000,前程无忧
业务流程开发测试工程师（阿网）,上海,大专,1-3年,上海安迪人力资源服务,12500,前程无忧
机械制图工程师,上海,本科,3年及以上,碧易机械（上海）,11500,前程无忧
工业机器人研发工程师,上海,硕士,3年及以上,上海维宏电子科技,32500,前程无忧
机器人研发工程师（偏嵌入式软件开发）(J10395),上海,本科,3年及以上,浙江凯乐士科技集团,22500,前程无忧
嵌入式工程师,上海,本科,2年及以上,上海华太信息技术,20000,前程无忧
服务中心维修工程师(J11487),上海,大专,1-3年,华硕电脑（上海）有限公司上海,6500,前程无忧
质量工程师-机加工,上海,大专,3-5年,罗信精密零件（上海）,12500,前程无忧
机械工程师,上海,本科,3年及以上,上海朗森热工设备,14000,前程无忧
产品设计工程师-密封件,上海,本科,1年及以上,上海勤源液压技术,7000,前程无忧
研发结构工程师,上海,本科,3年及以上,苏州柯尔特测控技术,8000,前程无忧
助理工程师（上海）,上海,中技/中专,无需经验,上海灶鼎环保科技,7500,前程无忧
机械仿真工程师,上海,本科,无需经验,光驰科技（上海）,9000,前程无忧
嵌入式软件工程师  （呼吸机）,上海,大专,3年及以上,聚华人力资源（江苏）,23000,前程无忧
数字化开发岗,上海,本科,无需经验,上海国核科技发展,12000,前程无忧
视觉开发工程师,上海,本科,3年及以上,上海维宏电子科技,37500,前程无忧
嵌入式硬件工程师,上海,本科,2年及以上,上海集迦电子科技,32500,前程无忧
信息安全工程师,上海,本科,无需经验,上海驭胜信息技术,4250,前程无忧
软件设备岗（视觉AI),上海,本科,5年及以上,上海继峰座椅,30000,前程无忧
结构工程师,上海,本科,3年及以上,罗格朗智能电气（惠州）,14500,前程无忧
机电运维工程师,上海,大专,1年及以上,上海巨一科技发展,7500,前程无忧
FAE,上海,本科,3年及以上,浙江芯力微电子,17000,前程无忧
项目执行-店铺装修,上海,大专,3-4年,上海弗兰文化传播,7500,前程无忧
嵌入式开发工程师,上海,本科,3年及以上,菱感空调（上海）,16500,前程无忧
设备工程师,上海,大专,5年及以上,上海谷英人力资源服务,14000,前程无忧
机械工程师,上海,本科,3-5年,上海永轴智造科技,12500,前程无忧
数字化运营专员(HRIS),上海,本科,1年及以上,上海泓明供应链,7500,前程无忧
装配工程师（运动台、机器人、传输系统装配）,上海,大专,3-10年,上海芯颐和科技,13500,前程无忧
越南联盟机构策略-TikTok Shop,上海,本科,3-4年,字节跳动,20000,前程无忧
工业机器人算法工程师,上海,硕士,3年及以上,爱仕达,27500,前程无忧
机器人/自动化工程师（初级/中级）,上海,本科,1年及以上,北京骐骥优才科技,10000,前程无忧
质量管理部经理（军工电子计算机）,上海,本科,5年及以上,上海复旦通讯,20000,前程无忧
机械设计工程师,上海,本科,3年及以上,碧易机械（上海）,11500,前程无忧
上位机软件工程师,上海,本科,3年及以上,上海嘉慧光电子技术,11500,前程无忧
技术支持/维护工程师,上海,大专,5年及以上,上海佰斯特电子工程,8500,前程无忧
技术支持工程师,上海,本科,1年及以上,湖北创佑科兴信息科技,10000,前程无忧
AI赋能工程师,上海,本科,3年及以上,上海泓燊汽车科技,14500,前程无忧
机器人底层控制师,上海,本科,5年及以上,上海智世机器人,26500,前程无忧
农业机械工,上海,中技/中专,1年及以上,上海曹野农业发展,5250,前程无忧
机器人测试工程师,上海,硕士,2年及以上,上海机器人产业技术研究院,11000,前程无忧
机器人仿真工程师,上海,大专,2年及以上,上海璟念信息技术,15000,前程无忧
现场工程师-青浦,上海,本科,5年及以上,上海旗霄水务服务,15000,前程无忧
机器人项目工程师（偏软件）,上海,本科,5年及以上,上海双申医疗器械,25000,前程无忧
数据工程师,上海,本科,1年及以上,上海虹迪物流科技,14500,前程无忧
智能研发工程师,上海,本科,5年及以上,飞雕电器集团,25000,前程无忧
项目现场工作负责人,上海,大专,1年及以上,上海泰锌智能科技,7000,前程无忧
资深软件架构师（手机/穿戴/IoT/嵌入式),上海,本科,10年及以上,合肥正和心人力资源管理,37500,前程无忧
机械工程师,上海,本科,2-5年,胜模智能系统（上海）,12500,前程无忧
设备售后服务工程师,上海,本科,3年及以上,上海谷英人力资源服务,16000,前程无忧
机器人前端软件工程师(A194398),上海,本科,3年及以上,上海大界机器人科技,13500,前程无忧
机电经理（上海）,上海,本科,3-4年,字节跳动,30000,前程无忧
电气装配工程师,上海,大专,2年及以上,苏州隐冠半导体技术,10000,前程无忧
区域销售经理（有油田修井机销售经验）,上海,大专,5年及以上,上海柴孚机器人,12500,前程无忧
CNC加工中心技术员,上海,大专,3年及以上,芯发威达电子（上海）,7750,前程无忧
