数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
智联,计算机,点云算法工程师,25000,山东,5年以上,硕士,山东圣纳新能源有限责任公司
智联,计算机,投融资经理,17500,山东,2年以上,硕士,某国内其他商务服务业公司
智联,计算机,财务主管,12500,山东,1-3年,大专,上海玮含沛科技有限公司
智联,计算机,智能视觉解决方案经理,25000,山东,3-5年,统招本科,某国内IT服务公司
智联,计算机,技术经理/总监（互联网公司经验，有百万+日活产品研发经验）,26500,山东,经验不限,学历不限,某青岛计算机软件公司
智联,计算机,MES开发工程师,22500,山东,3年以上,统招本科,某青岛大型机械/设备公司
智联,计算机,网络管理员-五险一金-日照,8000,山东,1-3年,本科,石家庄龙泽制药股份有限公司
智联,计算机,自动驾驶测试工程师,19500,山东,3-5年,统招本科,北汽福田
智联,计算机,高级销售经理,22500,山东,10年以上,本科,某青岛大型IT服务公司
智联,计算机,物流管理实施工程师,17500,山东,3-5年,本科,某国内大型矿产开采公司
智联,计算机,运维工程师（总部系统运维方向）(000646),21000,山东,3-5年,硕士,中泰证券
智联,计算机,电气技术工程师,6500,山东,3-5年,大专,山东胜诺中云科技有限责任公司
智联,计算机,视觉算法开发岗,32500,山东,3-5年,学历不限,某国内电子/半导体/集成电路上市公司
智联,计算机,区域经理,25000,山东,10年以上,本科,某国内石化上市公司
智联,计算机,类销 - KAM - 济南,12500,山东,1-3年,统招本科,晖致医药有限公司
智联,计算机,信息化产品经理（ERP\采销一体化\电采）,19000,山东,3-5年,学历不限,某国内大型新能源公司
智联,计算机,Java,15500,山东,经验不限,学历不限,某成都人力资源服务公司
智联,计算机,总工程师(新一代智慧城轨列车软件系统方向),65000,山东,8年以上,硕士,北京国信会视科技有限公司
智联,计算机,IT技术支持,20000,山东,1年以上,本科,青岛乾元通数码科技有限公司
智联,计算机,Java开发工程师,11000,山东,5年以上,统招本科,北汽福田
智联,计算机,Java,22500,山东,经验不限,本科,某国内IT服务公司
智联,计算机,数控系统软件专家（博士/硕士可看应届）,30000,山东,3-5年,学历不限,某国内大型机械/设备公司
智联,计算机,"后工序倒班主管 Operation Shift Supervisor, Secondary",10500,山东,3-5年,本科,青岛伦敦杜蕾斯有限公司
智联,计算机,数据治理研发工程师,25000,山东,3-5年,学历不限,某青岛专业技术服务公司
智联,计算机,园区运营专员（校招岗）,9000,山东,1-3年,硕士,某国内其他商务服务业公司
智联,计算机,IT运维工程师,10000,山东,3-5年,统招本科,某国内整车制造公司
智联,计算机,网络安全类岗位（事业单位）,25000,山东,经验不限,硕士,某青岛专业技术服务公司
智联,计算机,测试工程师/主管,17500,山东,3-5年,统招本科,某青岛物联网公司
智联,计算机,2.银行电销业务推动岗,16500,山东,1-3年,本科,某国内银行公司
智联,计算机,MES实施项目经理,18000,山东,3-5年,统招本科,某国内大型制药公司
智联,计算机,售前技术经理,14000,山东,3-5年,统招本科,山东衡昊信息技术有限公司
智联,计算机,Python开发工程师,22500,山东,经验不限,本科,某深圳大型通信设备公司
智联,计算机,电气调试工程师,7000,山东,1-3年,大专,某深圳大型电力/热力/燃气/水务公司
智联,计算机,产品及解决方案经理,19500,山东,5-10年,统招本科,某青岛知名公司
智联,计算机,海外销售经理中东/非洲/澳大利亚/俄/墨西哥,24000,山东,经验不限,大专,某国内大型工业自动化公司
智联,计算机,项目经理,25000,山东,5年以上,本科,滴普科技
智联,计算机,AI数据工程师,30000,山东,3-5年,统招本科,某青岛新能源公司
智联,计算机,高级算法工程师,25000,山东,5-10年,硕士,某国内人工智能上市公司
智联,计算机,AI算法工程师（图像/语音方向）,40000,山东,经验不限,博士,某北京大型物联网公司
智联,计算机,SRM项目经理（高级方案顾问）,22500,山东,3年以上,本科,上海九慧信息科技有限公司
智联,计算机,信息技术经理,13500,山东,经验不限,大专,某国内通信设备公司
智联,计算机,销售总监,15000,山东,3-5年,本科,莫利奇智能科技(山东)有限公司
智联,计算机,AI算法专家,50000,山东,3-5年,硕士,某国内家电上市公司
智联,计算机,嵌入式软件-运动控制/电机驱动/控制器,17500,山东,5-10年,统招本科,某国内仪器仪表公司
智联,计算机,项目经理（交付）,10000,山东,5年以上,本科,世纪天鸿教育科技股份有限公司
智联,计算机,实施工程师,17500,山东,3-5年,本科,某国内金属冶炼公司
智联,计算机,算法工程师（控制）,30000,山东,经验不限,统招本科,某国内IT服务公司
智联,计算机,大模型多模态算法,45000,山东,10年以上,硕士,某青岛大型智能硬件/消费电子公司
智联,计算机,财务专员,5000,山东,经验不限,大专,山东卓越精工集团有限公司
智联,计算机,OA领域实施顾问（包食宿）,12500,山东,1-3年,统招本科,某知名公司
智联,计算机,售前解决方案专家（工业互联网-轨交行业）,20000,山东,5-10年,本科,北京国信会视科技有限公司
智联,计算机,设备维修工程师,11000,山东,3-5年,本科,安波福电气系统有限公司
智联,计算机,电气应用工程师,9000,山东,经验不限,统招本科,青岛盘古智能制造股份有限公司
智联,计算机,客户经理,22500,山东,1-3年,本科,某青岛知名公司
智联,计算机,金融产品经理,11500,山东,1-3年,统招本科,某国内大型基金/证券/期货公司
智联,计算机,财务,7500,山东,1年以下,大专,昆明维墨贸易有限公司
智联,计算机,电话客服,7000,山东,经验不限,学历不限,重庆依可鑫美业美容有限公司
智联,计算机,ERP实施顾问（包食宿）,12500,山东,1-3年,统招本科,某知名公司
智联,计算机,园区运营专员（社招岗）,10000,山东,1-3年,硕士,某国内其他商务服务业公司
智联,计算机,外贸跟单,4500,山东,3-5年,大专,某国内工程施工公司
智联,计算机,ROS开发工程师,29500,山东,1-3年,本科,某青岛医疗器械公司
智联,计算机,算法架构师,23000,山东,5年以上,本科,海尔智家股份有限公司
智联,计算机,图像算法工程师,40000,山东,经验不限,硕士,某上市智能科技公司
智联,计算机,技术经理/总监,22500,山东,5年以上,统招本科,某青岛计算机软件公司
智联,计算机,全栈开发工程师,18000,山东,5年以上,统招本科,某国内大型计算机软件公司
智联,计算机,视觉研发中级工程师(J10584),17500,山东,5-10年,本科,科捷智能
智联,计算机,内科主治医生/内科副主任医生（正式工）,32500,山东,5年以上,本科,某上市互联网医疗集团
智联,计算机,Infra高级工程师,14000,山东,3年以上,本科,泉意光罩光电科技(济南)有限公司
智联,计算机,钉钉软件销售 济南 不坐班 双休,16000,山东,1-3年,大专,上海合杰
智联,计算机,招聘管理-国企直聘,10500,山东,3-5年,本科,某国内机械/设备上市公司
智联,计算机,研发技术总监,20000,山东,8年以上,统招本科,山东中联视听信息科技股份有限公司
智联,计算机,海外产品经理（英语）,20000,山东,3年以上,统招本科,青岛盘古智能制造股份有限公司
智联,计算机,商务经理(J10305),10000,山东,5年以上,大专,康臣药业集团
智联,计算机,数据治理项目经理,45000,山东,10年以上,本科,某知名公司
智联,计算机,客户经理,12500,山东,经验不限,大专,武汉市聚盈汇证券投资咨询有限公司
智联,计算机,Java开发技术经理,30000,山东,8年以上,统招本科,某国内计算机软件上市公司
智联,计算机,数据工程师,20000,山东,3-5年,本科,某青岛大型制药公司
智联,计算机,软件售前解决方案专家（架构师）,25000,山东,5-10年,本科,兰剑智能科技股份有限公司
智联,计算机,产品经理,18500,山东,5年以上,本科,青岛海汇德电气有限公司
智联,计算机,设备工程师,7500,山东,5-10年,大专,某知名汽车零部件及配件上市公司
智联,计算机,HelpDesk桌面运维工程师,14000,山东,1年以上,大专,大连天星云图科技有限公司
智联,计算机,机器人产品经理,37500,山东,3-5年,统招本科,某青岛知名公司
智联,计算机,自动化电气工程师,12000,山东,3年以上,本科,赛瑞达
智联,计算机,AI Coordinator（应届生职位）,9000,山东,经验不限,统招本科,青岛武船麦克德莫特海洋工程有限公司
智联,计算机,业务经理QD（B端院校业务）,15000,山东,5-10年,本科,中软国际教育
智联,计算机,建筑行业-AI高端技术负责人/副总经理（大型国央企）,75000,山东,10年以上,硕士,某知名公司
智联,计算机,AI应用开发工程师,35000,山东,3-5年,统招本科,某国内大型机械/设备公司
智联,计算机,上市公司 高级算法工程师,50000,山东,3年以上,统招本科,某国内人工智能上市公司
智联,计算机,项目经理（具身智能・智能硬件整机）,50000,山东,3-5年,本科,星宸未来(苏州)汽车科技有限公司
智联,计算机,运营商销售经理,15000,山东,5年以上,统招本科,华诺星空技术股份有限公司
智联,计算机,国产ERP财务模块实施顾问,9000,山东,1-3年,大专,中科飓风
智联,计算机,网络运维工程师,7000,山东,5年以上,本科,苏州泽润方略管理咨询有限责任公司
智联,计算机,大模型多模态算法,47500,山东,3-5年,硕士,某青岛知名上市公司
智联,计算机,全屋智能专家（建筑）,22500,山东,1-3年,统招本科,某国内专业服务公司
智联,计算机,温室大棚设计总工,16000,山东,3-5年,统招本科,某上海农林牧渔公司
智联,计算机,PMO项目管理,20000,山东,5-10年,统招本科,某青岛大型智能硬件公司
智联,计算机,钉钉软件销售 烟台 不坐班 双休,16000,山东,1-3年,大专,上海合杰
智联,计算机,slam算法工程师 机器人 AGV,45000,山东,3-5年,学历不限,某世界500强智能硬件公司
智联,计算机,渗透测试专家,37500,山东,5-10年,统招本科,某北京网络/信息安全上市公司
智联,计算机,会计9K双休五险,10500,山东,1-3年,学历不限,重庆斯楠酒店管理有限责任公司
智联,计算机,高级质量工程师(J42878),20000,山东,3-5年,统招本科,海信容声(广东)冰箱有限公司
智联,计算机,配电自动化系统方向/国企背景单位,25000,山东,5-10年,本科,某国内大型电力/热力/燃气/水务公司
智联,计算机,导航算法工程师,35000,山东,5年以上,统招本科,某国内大型工业自动化公司
智联,计算机,人工智能专家（济南）,42500,山东,5-10年,硕士,某国内人工智能上市公司
智联,计算机,嵌入式软件工程师,22500,山东,4年以上,本科,山东蓝景风尚光电科技有限公司
智联,计算机,AI蛋白设计高级研究员（博士）,24000,山东,经验不限,博士,清原农冠
智联,计算机,IT技术/主管,9000,山东,3年以上,本科,山东恒信集团有限公司
智联,计算机,嵌入式软件开发,12500,山东,5-10年,本科,某国内新能源公司
智联,计算机,投融资 经理 （AI方向）,17500,山东,5-10年,硕士,某国内其他商务服务业公司
智联,计算机,密码攻防专家,37500,山东,5-10年,统招本科,某北京网络/信息安全上市公司
智联,计算机,水利嵌入式算法开发工程师,30000,山东,3-5年,学历不限,某国内知名上市公司
智联,计算机,电力海外销售经理,40000,山东,5-10年,学历不限,某国内大型电力/热力/燃气/水务公司
智联,计算机,智能体平台产品经理,40000,山东,5-10年,本科,某深圳人工智能上市公司
智联,计算机,大学老师,20500,山东,经验不限,博士,某知名公司
智联,计算机,视觉 SLAM 算法工程师,40000,山东,经验不限,统招本科,某智能家居公司
智联,计算机,电子数据取证与鉴定专员,5500,山东,经验不限,本科,山东指南针信息科技有限公司
智联,计算机,AI蛋白设计研究员,20000,山东,3-5年,硕士,清原农冠
智联,计算机,国家经理（巴西葡语）,21000,山东,3-5年,统招本科,某国内贸易进出口公司
智联,计算机,产品经理（机器人 / 机械臂 / 具身智能）,65000,山东,2年以上,本科,星宸未来(苏州)汽车科技有限公司
智联,计算机,船长/副船长,20000,山东,3年以上,大专,威海海纳致诚船舶管理有限公司
智联,计算机,海外销售经理,22500,山东,1-10年,大专,某国内大型机械/设备公司
智联,计算机,视觉算法,30000,山东,5-10年,本科,某大型知名企业
智联,计算机,产品经理/产品工程师（锂电池PACK）,17500,山东,经验不限,统招本科,某国内大型新能源公司
智联,计算机,AI算法工程师,40000,山东,经验不限,博士,某智能家居公司
智联,计算机,安全接口人,40000,山东,5-10年,本科,海尔卡奥斯物联生态科技有限公司
智联,计算机,信息技术专员,12500,山东,经验不限,本科,空天引擎
智联,计算机,数据治理 大模型算法工程师  AI数据工程,30000,山东,3-5年,硕士,某青岛机械/设备公司
智联,计算机,平台公司总经理/副总经理,17500,山东,5-10年,硕士,某专业技术服务公司
智联,计算机,汽车空调软件开发设计,29000,山东,5-10年,本科,某国内大型汽车零部件及配件公司
智联,计算机,大客户营销经理_47429,12500,山东,经验不限,学历不限,特来电
智联,计算机,机械工程师,30000,山东,经验不限,大专,某国内新能源上市公司
智联,计算机,嵌入式专家,42000,山东,5-10年,统招本科,某国内人工智能上市公司
智联,计算机,销售副总,75000,山东,5-10年,本科,清河电子科技(山东)有限责任公司
智联,计算机,行政后勤/总务,10500,山东,经验不限,大专,上海点奕福科技有限公司
智联,计算机,汽轮机技术研发经理,25000,山东,3-5年,本科,某国内机械/设备公司
智联,计算机,网络工程师,8500,山东,经验不限,学历不限,某知名公司
智联,计算机,上市企业-高级算法工程师,26000,山东,3年以上,硕士,某国内知名上市公司
智联,计算机,设备经理-济宁基地,37500,山东,10年以上,统招本科,宁德时代
智联,计算机,上市公司 软件产品经理,30000,山东,3年以上,统招本科,某国内人工智能上市公司
智联,计算机,科技管理,25000,山东,3-5年,硕士,某青岛专业技术服务公司
智联,计算机,系统工程师,20000,山东,2年以上,本科,歌尔股份
智联,计算机,BMS开发工程师,14500,山东,1-3年,本科,山东临工工程机械有限公司
智联,计算机,运动控制工程师,40000,山东,3-5年,本科,某国内非金属矿物制品上市公司
智联,计算机,图像工程师,25000,山东,3-5年,统招本科,某国内人工智能上市公司
智联,计算机,高级销售经理,15000,山东,5年以上,本科,任子行网络技术股份有限公司
智联,计算机,算法工程师（水利专业模型研发方向）,27500,山东,3-5年,统招本科,某国内人工智能上市公司
智联,计算机,嵌入式软件工程师,25000,山东,5-10年,本科,某国内人工智能上市公司
智联,计算机,ES资深 Java 开发工程师,17500,山东,5-10年,学历不限,某国内计算机软件上市公司
智联,计算机,水利大模型开发（上市公司）,38000,山东,5-10年,学历不限,某国内大型人工智能公司
智联,计算机,高级图像算法工程师,40000,山东,经验不限,硕士,某智能家居公司
智联,计算机,服务器销售经理/总监,18500,山东,5年以上,本科,丰润达科技
智联,计算机,AI产业创新中心总经理,75000,山东,10年以上,硕士,某国内其他商务服务业公司
智联,计算机,大模型多模态算法,37500,山东,5-10年,统招本科,某大连计算机软件公司
智联,计算机,QA专员（ IT合规）,10500,山东,1年以上,本科,荣昌生物
智联,计算机,算法工程师/调度算法工程师,32500,山东,经验不限,本科,某国内知名上市公司
智联,计算机,现场支持助理工程师,16000,山东,3-5年,统招本科,某深圳大型其他商务服务业公司
智联,计算机,AI 平台运维开发工程师（DevOps）,14500,山东,3-5年,本科,某青岛大型云计算/大数据公司
智联,计算机,软件测试工程师,13500,山东,经验不限,大专,某国内通信设备公司
智联,计算机,实习生,4000,山东,经验不限,本科,山东君格信成数智科技有限公司
智联,计算机,智能制造工程学科带头人,42500,山东,5年以上,博士,某青岛大型学校教育公司
智联,计算机,客服专员/助理,6500,山东,1-3年,大专,温州市讯和电脑科技有限公司
智联,计算机,VCU 开发工程师,20000,山东,3-5年,统招本科,某国内大型机械/设备公司
智联,计算机,生产总监,45000,山东,10年以上,统招本科,某国内大型制药公司
智联,计算机,大型轮胎集团-半钢配方专家/资深工程师,28500,山东,5-10年,统招本科,某国内大型橡胶/塑料制品公司
智联,计算机,MES实施工程师（头部药企）,22500,山东,1-3年,硕士,某国内制药公司
智联,计算机,3D显示软件算法工程师,37500,山东,3年以上,本科,海信多媒体研发
智联,计算机,算法总监-agv方向,60000,山东,5-10年,本科,某国内机械/设备上市公司
智联,计算机,图像算法,25500,山东,1-3年,硕士,神思电子
智联,计算机,销售经理-山东,11500,山东,5年以上,本科,卫宁健康
智联,计算机,行政专员8K双休,8500,山东,1-3年,大专,稷山县为真商贸有限公司
智联,计算机,嵌入式软件工程师,22000,山东,3-5年,大专,某国内仪器仪表公司
智联,计算机,机械工程师,12500,山东,3年以上,大专,赛瑞达
智联,计算机,中间件产品资深开发工程师,17500,山东,5-10年,统招本科,某国内计算机软件上市公司
智联,计算机,IT基础架构支持岗/整车制造,12500,山东,5-10年,本科,某国内汽车公司
智联,计算机,AI算法工程师,40000,山东,经验不限,博士,某上市智能科技公司
智联,计算机,科技与数据学院教师（博士）,7500,山东,经验不限,博士,某国内大型学校教育公司
智联,计算机,人工智能产业园投融资岗（大型国企-AI）,15000,山东,经验不限,硕士,某知名公司
智联,计算机,偏Python大模型开发工程师,12000,山东,3年以上,本科,广东君润信息科技有限公司
智联,计算机,视觉算法工程师,27500,山东,1-3年,硕士,某国内石化上市公司
智联,计算机,电磁阀工程师（天润工业-威海）,24000,山东,3-5年,本科,某国内机械/设备上市公司
智联,计算机,运营经理（流程再造方向）,30000,山东,经验不限,统招本科,某国内大型制药公司
智联,计算机,业务经理SD（B端院校业务）,15000,山东,5-10年,本科,中软国际教育
智联,计算机,基差策略交易员或基金经理,21000,山东,3-5年,统招本科,某青岛基金/证券/期货公司
智联,计算机,人工智能产业园招商运营投融资岗,30000,山东,经验不限,硕士,某知名公司
智联,计算机,工艺验证工程师,10000,山东,1-3年,本科,普罗吉医药
智联,计算机,AI及智能体研发工程师,30000,山东,3-5年,硕士,某青岛机械/设备公司
智联,计算机,产品经理,18000,山东,5-10年,本科,山东衡昊信息技术有限公司
智联,计算机,实验室自动化研发副总监,30000,山东,10年以上,硕士,瓴川智能科技(山东)有限公司
智联,计算机,算法系统工程师,25000,山东,5-10年,统招本科,某大型知名企业
智联,计算机,BLDC电机控制开发软件工程师,20000,河南,5年以上,本科,郑州锦飞电子科技有限公司
智联,计算机,计算机专员,10000,河南,经验不限,大专,某国内IT服务公司
智联,计算机,计算机视觉算法专家,10000,河南,经验不限,大专,武汉市群淼巨科技有限公司
智联,计算机,计算机硬件维护,4500,河南,1年以下,本科,郑州丹尼斯百货有限公司
智联,计算机,计算机视觉算法工程师（实习生）,5500,河南,经验不限,硕士,中豫具身智能实验室
智联,计算机,计算机技术员,5000,河南,经验不限,大专,河南宇康新材料科技有限公司
智联,计算机,计算机编辑,18000,河南,经验不限,本科,郑州市文曜智辰科技有限公司
智联,计算机,计算机技术支持工程师,5000,河南,1-3年,大专,河南数安科技有限公司
智联,计算机,计算机维护工程师,12500,河南,1-3年,本科,河南鸿康智慧药房有限公司
智联,计算机,计算机技术员,4000,河南,3-5年,大专,天医医药连锁有限公司
智联,计算机,计算机网络工程师,5500,河南,1-3年,大专,河南北方电气科技有限公司
智联,计算机,算法工程师（计算机视觉）（高级）,50000,河南,3-5年,统招本科,牧原食品股份有限公司
智联,计算机,计算机类,5500,河南,1-3年,统招本科,河南能源化工集团有限公司
智联,计算机,计算机互联网营销教师,7500,河南,1-3年,本科,河南厚溥教育科技有限公司
智联,计算机,计算机专业工程师,11500,河南,3-5年,统招本科,河南省中工设计研究院集团股份有限公司
智联,计算机,计算机教师,6000,河南,经验不限,硕士,郑州城市职业学院
智联,计算机,市场内业专员（计算机、工程专业）,7000,河南,经验不限,统招本科,河南省中工设计研究院集团股份有限公司
智联,计算机,计算机技术员,12500,河南,经验不限,本科,周口华豫科技有限公司
智联,计算机,市场专员(计算机、工程专业),7500,河南,经验不限,统招本科,河南省中工设计研究院集团股份有限公司
智联,计算机,招商专员,25000,河南,经验不限,本科,深圳市和鑫晟食品科技有限公司
智联,计算机,计算机类专利工程师,5000,河南,经验不限,本科,南阳远智汇信息技术有限公司
智联,计算机,专利代理师、专利代理师助理（机械、电气、计算机、生物、化学）,13500,河南,经验不限,本科,郑州睿信知识产权代理有限公司
智联,计算机,计算机文员,4500,河南,经验不限,本科,河南中泓高科网络技术有限公司
智联,计算机,数学，物理，化学，生物，计算机老师,13000,河南,1-3年,本科,新东方前途出国郑州分公司
智联,计算机,计算机专员,6500,河南,1年以下,大专,河南弘盛联合印刷有限公司
智联,计算机,桌面支持,22500,河南,2年以上,本科,河南环腾科技有限公司
智联,计算机,IT工程师,21000,河南,1-3年,大专,某郑州大型计算机硬件公司
智联,计算机,网络信息安全,14500,河南,5年以上,本科,河南环腾科技有限公司
智联,计算机,IT技术支持,10000,河南,1-3年,大专,某上海大型货运/物流/仓储公司
智联,计算机,技术支持工程师,22500,河南,2年以上,本科,某郑州机械/设备上市公司
智联,计算机,大型国企 智能AGV机器人赛道各岗位（50人+ 郑州 杭州）,30000,河南,3-5年,统招本科,某郑州机械/设备上市公司
智联,计算机,网络工程师,12500,河南,经验不限,统招本科,某郑州互联网公司
智联,计算机,稳定性测试工程师（郑州）,26500,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,大客户销售经理,20000,河南,5年以上,统招本科,金蝶软件(中国)有限公司郑州分公司
智联,计算机,人事经理/主管,7000,河南,1年以下,大专,威海恒旺光伏发电服务有限公司
智联,计算机,仓库管理,11500,河南,1-3年,大专,某国内批发/零售公司
智联,计算机,IT经理,16500,河南,3年以上,本科,河南绿都智能科技有限公司
智联,计算机,数据分析师（郑州）,20000,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,（高级）-医药代表-信阳,12500,河南,经验不限,大专,诺和诺德中国
智联,计算机,政府关系-河南,17500,河南,5年以上,本科,曙光信息产业(北京)
智联,计算机,初中级Java开发工程师（郑州）,22500,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,片区运营经理,23000,河南,3-5年,大专,某国内大型服装服饰公司
智联,计算机,IT工程师,11500,河南,1-3年,大专,某郑州大型电子/半导体/集成电路公司
智联,计算机,Java开发工程师,18000,河南,1-3年,大专,某郑州大型互联网公司
智联,计算机,信息技术经理,15000,河南,经验不限,大专,某郑州电子商务公司
智联,计算机,Java工程师,15000,河南,1-3年,本科,河南绿都智能科技有限公司
智联,计算机,WEB前端工程师（郑州）,26500,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,Java工程师,13500,河南,1-3年,学历不限,某郑州大型电子/半导体/集成电路公司
智联,计算机,具身智能业务总经理,65000,河南,10年以上,硕士,汉威科技
智联,计算机,WEB前端开发工程师,22500,河南,1-3年,本科,河南环腾科技有限公司
智联,计算机,行政后勤专员,6500,河南,1年以下,学历不限,昆明洼舒北銮商贸有限公司
智联,计算机,618兼职客服,3500,河南,经验不限,学历不限,河南丽宸通信息科技有限公司
智联,计算机,数据分析师,15000,河南,1-3年,大专,某郑州大型互联网公司
智联,计算机,运维工程师,10000,河南,1-3年,大专,某国内计算机软件公司
智联,计算机,大数据开发工程师（郑州）,26500,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,微前端工程师,11500,河南,1-3年,大专,某郑州大型电子/半导体/集成电路公司
智联,计算机,WEB前端工程师,11500,河南,1-3年,大专,某郑州大型互联网公司
智联,计算机,IT工程师（郑州）,26500,河南,1-3年,大专,某郑州计算机软件公司
智联,计算机,售前解决方案,20000,河南,3年以上,统招本科,中原量子(郑州)科技有限公司
智联,计算机,IT支持工程师,11500,河南,1-3年,大专,某郑州大型互联网公司
智联,计算机,办公室文职,8500,河南,1-3年,大专,南京史蒂夫环境科技有限公司
智联,计算机,Java,25000,河南,3-5年,本科,郑州市豪擎商贸有限公司
智联,计算机,IT经理,26000,河南,5-10年,本科,安阳盈德
智联,计算机,测试,9500,河南,经验不限,大专,某国内IT服务公司
智联,计算机,Java,32500,河南,3年以上,本科,河南环腾科技有限公司
智联,计算机,汽车软件测试助理,10000,河南,经验不限,大专,山西赛星数字化技术有限公司
智联,计算机,数据治理,20000,河南,1-3年,大专,某郑州大型电子/半导体/集成电路公司
智联,计算机,汽车功能安全工程师,9000,河南,经验不限,大专,开泰电力科技(河南)有限公司
智联,计算机,数字化/数智化高级经理（财经人力领域）,60000,河南,10年以上,统招本科,某知名上市公司
智联,计算机,IT运维工程师,7500,河南,经验不限,本科,华英包装
智联,计算机,桌面运维工程师,14500,河南,1年以上,大专,大连优创达远传媒有限公司
智联,计算机,中高级高校教师,12500,河南,经验不限,硕士,某郑州大型学校教育公司
智联,计算机,IT项目经理（蜜雪冰城 五险一金）,18500,河南,2年以上,统招本科,蜜雪冰城股份有限公司
智联,计算机,高级运营总监,40000,河南,5-10年,大专,某知名公司
智联,计算机,电气工程师（设备数据采集方向）,10000,河南,3-5年,学历不限,某郑州计算机软件公司
智联,计算机,自动化控制专业（具备PLC编程能力）,9000,河南,3-5年,统招本科,河南华林建设有限公司
智联,计算机,数字化产品经理,25000,河南,5年以上,统招本科,数耘工业
智联,计算机,大数据开发工程师,20500,河南,1-3年,大专,某郑州大型互联网公司
智联,计算机,郑州医疗行业销售,25000,河南,3年以上,统招本科,锐捷网络
智联,计算机,AI算法工程师,21000,河南,经验不限,统招本科,某郑州IT服务上市公司
智联,计算机,国企 机器人产品 电气 结构设计 测试,30000,河南,3-5年,统招本科,某郑州机械/设备上市公司
智联,计算机,数据分析师,12500,河南,1-3年,大专,某郑州互联网公司
智联,计算机,Java开发,12500,河南,3-5年,本科,河南小彩鹿科技有限公司
智联,计算机,办公室行政专员/助理,6500,河南,1-3年,大专,温州市讯和电脑科技有限公司
智联,计算机,应用软件开发工程师-Java-郑州,17500,河南,1-3年,统招本科,某上海大型专业技术服务公司
智联,计算机,运维工程师,18000,河南,2年以上,本科,某郑州机械/设备上市公司
智联,计算机,机械工程师,23000,河南,1-3年,本科,某郑州知名公司
智联,计算机,ABAP开发工程师,15000,河南,3-5年,本科,华英包装
智联,计算机,整机开发PMO项目经理,20000,河南,3年以上,统招本科,河南聚量
智联,计算机,需求分析师,15000,河南,3年以上,本科,华英包装
智联,计算机,ai开发工程师,15500,河南,1-3年,本科,嗨购集团
智联,计算机,国企 机器人算法工程师,30000,河南,3-5年,统招本科,某郑州机械/设备上市公司
智联,计算机,核心网工程师,14500,河南,3-5年,统招本科,某公司
智联,计算机,MES产品方案工程师,22500,河南,3-5年,统招本科,某郑州机械/设备上市公司
智联,计算机,机器人视觉算法专家,42500,河南,5-10年,本科,某国内大型服装/纺织/皮革公司
智联,计算机,咨询规划高级经理,1500,河南,6年以上,硕士,某知名互联网上市公司
智联,计算机,全栈工程师,20000,河南,8年以上,本科,华英包装
智联,计算机,大数据开发工程师,10500,河南,经验不限,大专,武汉市群淼巨科技有限公司
智联,计算机,机械结构设计工程师,9500,河南,5-10年,统招本科,某国内大型医疗器械公司
智联,计算机,嵌入式软件开发,25000,河南,3-5年,本科,某郑州大型电气机械/器材公司
智联,计算机,交付总监,45000,河南,3-5年,统招本科,某郑州电子/半导体/集成电路上市公司
智联,计算机,IT工程师,11500,河南,3-5年,本科,河南省芝元堂药业
智联,计算机,区域销售经理/主管,20000,河南,3-5年,学历不限,某国内大型服装服饰公司
智联,计算机,Java工程师,17500,河南,5年以上,本科,华英包装
智联,计算机,客服,6500,河南,经验不限,本科,广州市靠蜡贸易有限公司
智联,计算机,AI算法工程师,15500,河南,3年以上,统招本科,郑州简而不凡科技有限公司
智联,计算机,运维工程师,12500,河南,1-3年,大专,某郑州互联网公司
智联,计算机,国企AGV销售经理 解决方案工程师（全国）,30000,河南,3-5年,统招本科,某郑州机械/设备上市公司
智联,计算机,WEB前端工程师,12500,河南,1-3年,大专,某郑州互联网公司
智联,计算机,软件测试讲师,11500,河南,3-5年,本科,河南智信教育
智联,计算机,java 前端 测试 三个岗位,9000,河南,5-10年,大专,某郑州大型电子/半导体/集成电路公司
智联,计算机,数字化流程审计,35000,河南,3年以上,本科,牧原食品股份有限公司
智联,计算机,设备经理,45000,河南,10年以上,统招本科,某国内新能源上市公司
智联,计算机,基础架构工程师,16000,河南,5-10年,本科,某国内化工上市公司
智联,计算机,数字化/数智化高级经理（制造供应链领域）,62500,河南,8年以上,统招本科,某知名上市公司
智联,计算机,注册电气工程师,15000,河南,10年以上,统招本科,某郑州装饰装修公司
智联,计算机,业务员,7500,河南,1-3年,学历不限,某郑州计算机软件公司
智联,计算机,BI工程师,16000,河南,3年以上,统招本科,某国内通信设备上市公司
智联,计算机,产品专员/助理,5000,河南,经验不限,统招本科,科瑞思拓
智联,计算机,项目交付总监,45000,河南,5-10年,本科,某郑州电子/半导体/集成电路上市公司
智联,计算机,智能体开发工程师-产品运营部,19000,河南,经验不限,统招本科,某大型知名机械/设备公司
智联,计算机,高级测试工程师,19000,河南,3-10年,本科,某知名公司
智联,计算机,B2B运营经理,12500,河南,3年以上,本科,某郑州互联网公司
