数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
猎聘,计算机,计算机视觉算法工程师,22,深圳,经验不限,统招本科,华为
猎聘,计算机,计算机专业课教师（转本）,15,徐州,3-5年,硕士,新东方教育科技集团有限公司
猎聘,计算机,营业员,6,北京,经验不限,学历不限,北京至美上品商贸有限公司
猎聘,计算机,计算机行业研究员,35,深圳,经验不限,硕士,某知名基金/证券/期货上市公司
猎聘,计算机,计算机讲师,8,大连,3-5年,本科,艾雅人工智能科技(大连)有限公司
猎聘,计算机,计算机专任教师,7,广州,经验不限,本科,广州现代信息工程职业技术学院
猎聘,计算机,计算机与物联网专业硕士,20,重庆,3-5年,硕士,国内某知名企业
猎聘,计算机,计算机专业讲师,8,天津,经验不限,本科,权善教育
猎聘,计算机,计算机维护工程师,5,合肥,1-3年,统招本科,南京顺盛通信科技有限责任公司
猎聘,计算机,计算机视觉算法软件工程师,28,苏州,5-10年,统招本科,某北京大型电子/半导体/集成电路公司
猎聘,计算机,职业教育计算机 AI 培训取证方向校长,48,北京,5-10年,本科,某北京培训服务公司
猎聘,计算机,计算机网络系统管理员,8,嘉兴,3年以上,大专,朝晖过滤
猎聘,计算机,计算机视觉算法工程师,26,上海,2年以上,统招本科,追知工科
猎聘,计算机,计算机视觉算法工程师-CV,55,上海,5-10年,本科,某互联网大厂
猎聘,计算机,计算机视觉算法⼯程师（药理影像与数字孪⽣）,16,北京,经验不限,硕士,康龙化成
猎聘,计算机,计算机视觉算法工程师,65,上海,3-5年,硕士,某上海电子/半导体/集成电路公司
猎聘,计算机,计算机视觉算法,39,北京,3-5年,本科,创鑫激光
猎聘,计算机,计算机数据专家,26,金华,经验不限,统招本科,某国内制药上市公司
猎聘,计算机,计算机视觉算法工程师（三维重建方向）,50,上海,经验不限,学历不限,禾赛科技
猎聘,计算机,CIM工程师（计算机整合制造工程师）,15,南京,2年以下,硕士,台积电(南京)有限公司
猎聘,计算机,产品经理（商用计算机）(J10021),25,深圳,3-5年,本科,杰和科技
猎聘,计算机,嵌入式（安全计算机平台方向）,55,深圳,5-7年,本科,某深圳智能硬件/消费电子公司
猎聘,计算机,兼职计算机视觉线上论文辅导,30,深圳,经验不限,硕士,上海马拉火车信息技术有限公司
猎聘,计算机,研究所计算机行业分析师/研究员/研究助理(000667)(GSZQ000667),20,深圳,2年以上,硕士,国盛证券
猎聘,计算机,计算机视觉算法工程师,45,北京,1-3年,硕士,晰见科技
猎聘,计算机,软件前端开发工程师,30,无锡,5年以上,本科,斯帝尔科技
猎聘,计算机,星载计算机架构师,40,北京,5-10年,本科,曙光信息产业(北京)
猎聘,计算机,大模型应用工程师（大模型、计算机、AI、信息通讯工程）,30,杭州,经验不限,博士,某人力资源服务公司
猎聘,计算机,AP计算机老师,10,苏州,1-3年,本科,苏州学之领教育咨询有限公司
猎聘,计算机,双语计算机教师（英语）,12,大连,3年以上,本科,英领国际学校
猎聘,计算机,计算机辅助药物设计CADD-大分子,35,北京,3年以上,硕士,神州细胞工程有限公司
猎聘,计算机,AI智能体开发工程师(J11766),24,杭州,3年以上,本科,烟台睿创微纳技术股份有限公司
猎聘,计算机,系统开发工程师（前端方向）,18,郑州,3年以上,统招本科,蜜雪冰城股份有限公司
猎聘,计算机,算法工程师（计算机视觉、Infra算法、数据算法、视频生成/世界模型、3D渲染）,40,上海,经验不限,统招本科,某上海智能硬件/消费电子上市公司
猎聘,计算机,计算机操作人员1名,4,曲靖,1-3年,大专,曲靖市青年职业培训学校有限公司
猎聘,计算机,【量化基金】IT招聘,15,广州,1-3年,统招本科,辰元资管
猎聘,计算机,计算机图形学工程师,80,上海,经验不限,本科,某上海科技推广服务公司
猎聘,计算机,Opencv 计算机视觉,10,成都,经验不限,本科,英纳智能科技(成都)有限公司
猎聘,计算机,计算机维护工程师,8,深圳,1-3年,中专/中技,深圳市明信润丰科技有限公司
猎聘,计算机,计算机视觉算法工程师,21,北京,经验不限,硕士,德利九州物流自动化系统(北京)有限公司
猎聘,计算机,深象智能-计算机视觉算法工程师,35,杭州,1-4年,硕士,银泰商业集团有限公司
猎聘,计算机,计算机视觉算法,35,上海,3-5年,学历不限,某合肥互联网上市公司
猎聘,计算机,计算机渠道经理,8,郑州,1年以上,大专,河南科讯
猎聘,计算机,计算机教师-兼职,6,北京,1-3年,硕士,新东方教育科技集团有限公司
猎聘,计算机,计算机行业研究,24,上海,3-5年,硕士,某深圳基金证券上市公司
猎聘,计算机,计算机专业专任教师,18,青岛,经验不限,博士,某青岛大型学校教育公司
猎聘,计算机,计算机辅助药物设计,52,北京,5-10年,硕士,梦机科技
猎聘,计算机,宏观/策略/化工/计算机/有色//煤炭/家电/机械/通信/汽车行业分析师（北上深）,25,上海,4年以上,本科,山西证券股份有限公司
猎聘,计算机,计算机网络管理员,6,广州,经验不限,学历不限,广州瑞川
猎聘,计算机,计算机管理员,4,龙岩,1-3年,本科,太阳电缆(龙岩)有限公司
猎聘,计算机,计算机行业研究员,25,北京,3-5年,硕士,某成都基金/证券/期货公司
猎聘,计算机,高级硬件开发工程师（计算机方向）,20,上海,3-5年,本科,柏飞电子
猎聘,计算机,计算机视觉算法工程师,38,北京,3-5年,硕士,某北京人工智能公司
猎聘,计算机,专升本计算机老师,6,天水,经验不限,本科,陕西桃阳优课教育科技有限责任公司
猎聘,计算机,计算机视觉算法工程师（高级）,45,深圳,3-5年,统招本科,某东莞人力资源服务公司
猎聘,计算机,计算机视觉工程师（YS07）,12,合肥,经验不限,硕士,江淮前沿技术协同创新中心(江淮实验室)
猎聘,计算机,计算机考研专业课讲师,12,西安,1-3年,硕士,陕西文都教育科技有限公司
猎聘,计算机,前端开发工程师,18,上海,3-5年,本科,天源迪科
猎聘,计算机,计算机教师,4,大连,经验不限,大专,大连金州新区创博职业培训学校
猎聘,计算机,【日语云架构项目经理】某计算机软件公司[Z191331],20,北京,5-10年,学历不限,某北京计算机软件公司
猎聘,计算机,计算机与数字设计见习教师,16,杭州,1-3年,本科,杭州汉基外籍人员子女学校
猎聘,计算机,服务器BIOS工程师/主管-苏州/深圳（计算机硬件/研产销企业）,35,苏州,5-10年,统招本科,某知名计算机硬件公司
猎聘,计算机,计算机文员,2,西安,经验不限,大专,创灵科技
猎聘,计算机,服务器BIOS工程师-深圳/苏州（计算机行业）,35,深圳,5-10年,统招本科,某知名计算机硬件公司
猎聘,计算机,计算机技术员,6,资阳,1-3年,学历不限,四川天兴源生物科技有限公司
猎聘,计算机,计算机视觉算法,45,西安,3-5年,硕士,某知名公司
猎聘,计算机,双语计算机导师,18,上海,经验不限,本科,光华启迪
猎聘,计算机,计算机辅助药物设计（CADD）科学家(J19244),24,上海,1-3年,硕士,上海复宏汉霖生物技术股份有限公司
猎聘,计算机,计算机视觉工程师,22,成都,经验不限,硕士,先进科技
猎聘,计算机,硬件开发工程师（计算机方向）,20,上海,3-5年,本科,柏飞电子
猎聘,计算机,世界500强招聘博士（40w，智驾 计算机、教育学、金融学、人工智能相关连的专业博士学历就可以，应届也行）base三亚、必须博士学历,32,三亚,经验不限,博士,某北京大型人力资源服务公司
猎聘,计算机,前端开发工程师,40,上海,3-5年,硕士,某人工智能公司
猎聘,计算机,计算机视觉算法专家,10,北京,经验不限,本科,湖北六杰贸易有限公司
猎聘,计算机,计算机网络管理专员,12,北京,3年以上,本科,福建国力民生科技发展有限公司北京分公司
猎聘,计算机,计算机图形学工程师,21,天津,3年以下,本科,普莱诺(天津)科技有限公司
猎聘,计算机,算法工程师（计算机视觉方向）,35,上海,3年以上,硕士,爱医舟科技
猎聘,计算机,计算机专员,4,天津,3-5年,大专,天津市译森翻译有限公司
猎聘,计算机,计算机视觉算法工程师,30,杭州,2年以上,硕士,清软微视(杭州)科技有限公司
猎聘,计算机,计算机辅导老师,12,南京,1-3年,硕士,常州壹综评教育科技有限公司
猎聘,计算机,软件开发-Q5911A,35,北京,经验不限,学历不限,京东物流
猎聘,计算机,计算机安全保密管理员,15,厦门,5年以上,统招本科,奇安信集团
猎聘,计算机,AI药物开发工程师-计算机辅助药物设计,35,北京,2年以上,硕士,北京安必奇生物科技有限公司
猎聘,计算机,计算机视觉算法工程师（三维重建方向）,75,上海,3-5年,硕士,某知名公司
猎聘,计算机,计算机视觉算法研究员-多模态生成,45,合肥,3-5年,硕士,某知名上市公司
猎聘,计算机,计算机视觉算法工程师,25,南京,3年以上,硕士,某南京电气机械/器材公司
猎聘,计算机,计算机视觉算法工程师,38,广州,3-5年,统招本科,某知名公司
猎聘,计算机,初级算法工程师（计算机视觉 / 3D 定位方向）,20,深圳,1-3年,本科,汝原科技
猎聘,计算机,计算机系主任,25,北京,10年以上,统招本科,某北京大型培训服务公司
猎聘,计算机,计算机方向教师,18,北京,3-5年,硕士,北方工业大学
猎聘,计算机,前端开发工程师,14,广州,3年以上,统招本科,金税信息技术服务股份有限公司
猎聘,计算机,计算机视觉算法研究员-多模态理解,40,合肥,5-10年,硕士,某知名上市公司
猎聘,计算机,投资顾问,22,北京,不限,本科,上海茫讯商务咨询中心
猎聘,计算机,外企科创导师-海本申请（工程、计算机方向）,28,北京,1-3年,本科,某上海培训服务公司
猎聘,计算机,计算机视觉算法工程师（英语可）,42,北京,3年以上,硕士,某知名公司
猎聘,计算机,计算机视觉算法工程师,40,深圳,经验不限,统招本科,某深圳电子/半导体/集成电路公司
猎聘,计算机,计算机行业研究,30,上海,3-5年,硕士,国内某知名证券公司
猎聘,计算机,高中Alevel数学&计算机教师,20,北京,2年以上,硕士,某北京大型其他教育培训公司
猎聘,计算机,计算机安全管理员（保密）,12,北京,3-5年,本科,北京长峰海维电子技术研究所
猎聘,计算机,（三维重建）中/高级计算机视觉算法工程师,65,深圳,5-10年,统招本科,某深圳大型智能硬件/消费电子公司
猎聘,计算机,计算机基础内容讲师,6,锦州,1-3年,本科,沈阳领先文硕教育咨询有限公司
猎聘,计算机,计算机硬件维护工程师,5,宜春,1-3年,大专,宜春市林轩科技有限公司
猎聘,计算机,多模态大模型算法工程师(计算机视觉/宜居城市),50,南京,3-5年,学历不限,某知名上市公司
猎聘,计算机,超导量子计算机硬件专家,45,深圳,经验不限,硕士,九州量子
猎聘,计算机,计算机视觉算法工程师（高级）,45,深圳,3-5年,统招本科,某东莞其他商务服务业公司
猎聘,计算机,专升本计算机老师+五险一金+双休,15,重庆,3-5年,本科,重庆金东方企业管理有限公司
猎聘,计算机,AI 应用开发工程师（兼职）,15,长春,3-5年,本科,吉林省盖软科技有限公司
猎聘,计算机,计算机视觉算法专家,18,香港,经验不限,硕士,寰宇创科有限公司
猎聘,计算机,AP数学跨经济/计算机教师,26,北京,3年以上,硕士,某人力资源服务公司
猎聘,计算机,中级算法工程师（计算机视觉算法，传统算法+深度学习）语义分割，图像分割，目标检测，小目标检测,18,杭州,经验不限,硕士,某杭州专业技术服务公司
猎聘,计算机,HTML5,11,天津,经验不限,学历不限,某天津科技推广服务公司
猎聘,计算机,U9开发工程师,14,广州,3年以上,本科,福建拓鸿智慧信息技术有限公司
猎聘,计算机,博士教师（博士，计算机/管理学/教育学方向均有需求，某世界500强下属教育板块，base三亚）,22,三亚,经验不限,博士,某知名公司
猎聘,计算机,"大学教师 【三亚，统招博士（不限经验），人工智能/计算机相关专业,40万左右】",23,三亚,经验不限,硕士,某知名公司
猎聘,计算机,计算机维护工程师,6,遵义,1-3年,学历不限,贵州晟仁信息科技有限公司
猎聘,计算机,计算机课程讲师,5,天津,3-5年,本科,权善教育
猎聘,计算机,计算机视觉算法工程师（iOS/球类运动科技方向）,40,上海,经验不限,本科,鲜猿科技
猎聘,计算机,前端开发工程师,16,深圳,5年以上,统招本科,震雄集团
猎聘,计算机,计算机视觉算法,34,北京,3-5年,硕士,某北京计算机软件公司
